312 |input  62:1 63:1 70:1 71:1 76:1 77:1 94:1 95:1 158:76.25
312 |input  91:1 158:76.0
313 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25 |output 59:1 63:1 71:1 95:1
313 |input  95:1 158:78.0
313 |input  95:1 158:77.75
313 |input  95:1 158:77.5
313 |input  95:1 158:77.25
313 |input  63:1 71:1 77:1 95:1 158:77.0
313 |input  63:1 71:1 77:1 95:1 158:76.75
313 |input  63:1 71:1 77:1 95:1 158:76.5
313 |input  62:1 63:1 70:1 71:1 76:1 77:1 94:1 95:1 158:76.25
314 |input  59:1 63:1 71:1 95:1 158:78.5 |output 59:1 63:1 71:1 95:1
314 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
314 |input  95:1 158:78.0
314 |input  95:1 158:77.75
314 |input  95:1 158:77.5
314 |input  95:1 158:77.25
314 |input  63:1 71:1 77:1 95:1 158:77.0
314 |input  63:1 71:1 77:1 95:1 158:76.75
314 |input  63:1 71:1 77:1 95:1 158:76.5
315 |input  59:1 63:1 71:1 95:1 158:78.75 |output 59:1 63:1 71:1 95:1
315 |input  59:1 63:1 71:1 95:1 158:78.5
315 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
315 |input  95:1 158:78.0
315 |input  95:1 158:77.75
315 |input  95:1 158:77.5
315 |input  95:1 158:77.25
315 |input  63:1 71:1 77:1 95:1 158:77.0
315 |input  63:1 71:1 77:1 95:1 158:76.75
316 |input  59:1 63:1 71:1 95:1 158:79.0 |output 95:1
316 |input  59:1 63:1 71:1 95:1 158:78.75
316 |input  59:1 63:1 71:1 95:1 158:78.5
316 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
316 |input  95:1 158:78.0
316 |input  95:1 158:77.75
316 |input  95:1 158:77.5
316 |input  95:1 158:77.25
316 |input  63:1 71:1 77:1 95:1 158:77.0
317 |input  95:1 158:79.25 |output 95:1
317 |input  59:1 63:1 71:1 95:1 158:79.0
317 |input  59:1 63:1 71:1 95:1 158:78.75
317 |input  59:1 63:1 71:1 95:1 158:78.5
317 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
317 |input  95:1 158:78.0
317 |input  95:1 158:77.75
317 |input  95:1 158:77.5
317 |input  95:1 158:77.25
318 |input  95:1 158:79.5 |output 95:1
318 |input  95:1 158:79.25
318 |input  59:1 63:1 71:1 95:1 158:79.0
318 |input  59:1 63:1 71:1 95:1 158:78.75
318 |input  59:1 63:1 71:1 95:1 158:78.5
318 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
318 |input  95:1 158:78.0
318 |input  95:1 158:77.75
318 |input  95:1 158:77.5
319 |input  95:1 158:79.75 |output 95:1
319 |input  95:1 158:79.5
319 |input  95:1 158:79.25
319 |input  59:1 63:1 71:1 95:1 158:79.0
319 |input  59:1 63:1 71:1 95:1 158:78.75
319 |input  59:1 63:1 71:1 95:1 158:78.5
319 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
319 |input  95:1 158:78.0
319 |input  95:1 158:77.75
320 |input  95:1 158:80.0 |output 56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1
320 |input  95:1 158:79.75
320 |input  95:1 158:79.5
320 |input  95:1 158:79.25
320 |input  59:1 63:1 71:1 95:1 158:79.0
320 |input  59:1 63:1 71:1 95:1 158:78.75
320 |input  59:1 63:1 71:1 95:1 158:78.5
320 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
320 |input  95:1 158:78.0
321 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25 |output 57:1 63:1 73:1 97:1
321 |input  95:1 158:80.0
321 |input  95:1 158:79.75
321 |input  95:1 158:79.5
321 |input  95:1 158:79.25
321 |input  59:1 63:1 71:1 95:1 158:79.0
321 |input  59:1 63:1 71:1 95:1 158:78.75
321 |input  59:1 63:1 71:1 95:1 158:78.5
321 |input  58:1 59:1 62:1 63:1 70:1 71:1 95:1 158:78.25
322 |input  57:1 63:1 73:1 97:1 158:80.5 |output 57:1 63:1 73:1 97:1
322 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
322 |input  95:1 158:80.0
322 |input  95:1 158:79.75
322 |input  95:1 158:79.5
322 |input  95:1 158:79.25
322 |input  59:1 63:1 71:1 95:1 158:79.0
322 |input  59:1 63:1 71:1 95:1 158:78.75
322 |input  59:1 63:1 71:1 95:1 158:78.5
323 |input  57:1 63:1 73:1 97:1 158:80.75 |output 57:1 63:1 73:1 97:1
323 |input  57:1 63:1 73:1 97:1 158:80.5
323 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
323 |input  95:1 158:80.0
323 |input  95:1 158:79.75
323 |input  95:1 158:79.5
323 |input  95:1 158:79.25
323 |input  59:1 63:1 71:1 95:1 158:79.0
323 |input  59:1 63:1 71:1 95:1 158:78.75
324 |input  57:1 63:1 73:1 97:1 158:81.0 |output 96:1 97:1
324 |input  57:1 63:1 73:1 97:1 158:80.75
324 |input  57:1 63:1 73:1 97:1 158:80.5
324 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
324 |input  95:1 158:80.0
324 |input  95:1 158:79.75
324 |input  95:1 158:79.5
324 |input  95:1 158:79.25
324 |input  59:1 63:1 71:1 95:1 158:79.0
325 |input  96:1 97:1 158:81.25 |output 97:1
325 |input  57:1 63:1 73:1 97:1 158:81.0
325 |input  57:1 63:1 73:1 97:1 158:80.75
325 |input  57:1 63:1 73:1 97:1 158:80.5
325 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
325 |input  95:1 158:80.0
325 |input  95:1 158:79.75
325 |input  95:1 158:79.5
325 |input  95:1 158:79.25
326 |input  97:1 158:81.5 |output 97:1
326 |input  96:1 97:1 158:81.25
326 |input  57:1 63:1 73:1 97:1 158:81.0
326 |input  57:1 63:1 73:1 97:1 158:80.75
326 |input  57:1 63:1 73:1 97:1 158:80.5
326 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
326 |input  95:1 158:80.0
326 |input  95:1 158:79.75
326 |input  95:1 158:79.5
327 |input  97:1 158:81.75 |output 97:1
327 |input  97:1 158:81.5
327 |input  96:1 97:1 158:81.25
327 |input  57:1 63:1 73:1 97:1 158:81.0
327 |input  57:1 63:1 73:1 97:1 158:80.75
327 |input  57:1 63:1 73:1 97:1 158:80.5
327 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
327 |input  95:1 158:80.0
327 |input  95:1 158:79.75
328 |input  97:1 158:82.0 |output 56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1
328 |input  97:1 158:81.75
328 |input  97:1 158:81.5
328 |input  96:1 97:1 158:81.25
328 |input  57:1 63:1 73:1 97:1 158:81.0
328 |input  57:1 63:1 73:1 97:1 158:80.75
328 |input  57:1 63:1 73:1 97:1 158:80.5
328 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
328 |input  95:1 158:80.0
329 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25 |output 57:1 63:1 73:1 97:1
329 |input  97:1 158:82.0
329 |input  97:1 158:81.75
329 |input  97:1 158:81.5
329 |input  96:1 97:1 158:81.25
329 |input  57:1 63:1 73:1 97:1 158:81.0
329 |input  57:1 63:1 73:1 97:1 158:80.75
329 |input  57:1 63:1 73:1 97:1 158:80.5
329 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:80.25
330 |input  57:1 63:1 73:1 97:1 158:82.5 |output 57:1 63:1 73:1 97:1
330 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
330 |input  97:1 158:82.0
330 |input  97:1 158:81.75
330 |input  97:1 158:81.5
330 |input  96:1 97:1 158:81.25
330 |input  57:1 63:1 73:1 97:1 158:81.0
330 |input  57:1 63:1 73:1 97:1 158:80.75
330 |input  57:1 63:1 73:1 97:1 158:80.5
331 |input  57:1 63:1 73:1 97:1 158:82.75 |output 57:1 63:1 73:1 97:1
331 |input  57:1 63:1 73:1 97:1 158:82.5
331 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
331 |input  97:1 158:82.0
331 |input  97:1 158:81.75
331 |input  97:1 158:81.5
331 |input  96:1 97:1 158:81.25
331 |input  57:1 63:1 73:1 97:1 158:81.0
331 |input  57:1 63:1 73:1 97:1 158:80.75
332 |input  57:1 63:1 73:1 97:1 158:83.0 |output 97:1
332 |input  57:1 63:1 73:1 97:1 158:82.75
332 |input  57:1 63:1 73:1 97:1 158:82.5
332 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
332 |input  97:1 158:82.0
332 |input  97:1 158:81.75
332 |input  97:1 158:81.5
332 |input  96:1 97:1 158:81.25
332 |input  57:1 63:1 73:1 97:1 158:81.0
333 |input  97:1 158:83.25 |output 97:1
333 |input  57:1 63:1 73:1 97:1 158:83.0
333 |input  57:1 63:1 73:1 97:1 158:82.75
333 |input  57:1 63:1 73:1 97:1 158:82.5
333 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
333 |input  97:1 158:82.0
333 |input  97:1 158:81.75
333 |input  97:1 158:81.5
333 |input  96:1 97:1 158:81.25
334 |input  97:1 158:83.5 |output 96:1 97:1
334 |input  97:1 158:83.25
334 |input  57:1 63:1 73:1 97:1 158:83.0
334 |input  57:1 63:1 73:1 97:1 158:82.75
334 |input  57:1 63:1 73:1 97:1 158:82.5
334 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
334 |input  97:1 158:82.0
334 |input  97:1 158:81.75
334 |input  97:1 158:81.5
335 |input  96:1 97:1 158:83.75 |output 97:1
335 |input  97:1 158:83.5
335 |input  97:1 158:83.25
335 |input  57:1 63:1 73:1 97:1 158:83.0
335 |input  57:1 63:1 73:1 97:1 158:82.75
335 |input  57:1 63:1 73:1 97:1 158:82.5
335 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
335 |input  97:1 158:82.0
335 |input  97:1 158:81.75
336 |input  97:1 158:84.0 |output 52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1
336 |input  96:1 97:1 158:83.75
336 |input  97:1 158:83.5
336 |input  97:1 158:83.25
336 |input  57:1 63:1 73:1 97:1 158:83.0
336 |input  57:1 63:1 73:1 97:1 158:82.75
336 |input  57:1 63:1 73:1 97:1 158:82.5
336 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
336 |input  97:1 158:82.0
337 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25 |output 53:1 63:1 71:1 97:1
337 |input  97:1 158:84.0
337 |input  96:1 97:1 158:83.75
337 |input  97:1 158:83.5
337 |input  97:1 158:83.25
337 |input  57:1 63:1 73:1 97:1 158:83.0
337 |input  57:1 63:1 73:1 97:1 158:82.75
337 |input  57:1 63:1 73:1 97:1 158:82.5
337 |input  56:1 57:1 62:1 63:1 72:1 73:1 96:1 97:1 158:82.25
338 |input  53:1 63:1 71:1 97:1 158:84.5 |output 53:1 63:1 71:1 97:1
338 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
338 |input  97:1 158:84.0
338 |input  96:1 97:1 158:83.75
338 |input  97:1 158:83.5
338 |input  97:1 158:83.25
338 |input  57:1 63:1 73:1 97:1 158:83.0
338 |input  57:1 63:1 73:1 97:1 158:82.75
338 |input  57:1 63:1 73:1 97:1 158:82.5
339 |input  53:1 63:1 71:1 97:1 158:84.75 |output 53:1 63:1 71:1 97:1
339 |input  53:1 63:1 71:1 97:1 158:84.5
339 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
339 |input  97:1 158:84.0
339 |input  96:1 97:1 158:83.75
339 |input  97:1 158:83.5
339 |input  97:1 158:83.25
339 |input  57:1 63:1 73:1 97:1 158:83.0
339 |input  57:1 63:1 73:1 97:1 158:82.75
340 |input  53:1 63:1 71:1 97:1 158:85.0 |output 94:1 95:1
340 |input  53:1 63:1 71:1 97:1 158:84.75
340 |input  53:1 63:1 71:1 97:1 158:84.5
340 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
340 |input  97:1 158:84.0
340 |input  96:1 97:1 158:83.75
340 |input  97:1 158:83.5
340 |input  97:1 158:83.25
340 |input  57:1 63:1 73:1 97:1 158:83.0
341 |input  94:1 95:1 158:85.25 |output 95:1
341 |input  53:1 63:1 71:1 97:1 158:85.0
341 |input  53:1 63:1 71:1 97:1 158:84.75
341 |input  53:1 63:1 71:1 97:1 158:84.5
341 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
341 |input  97:1 158:84.0
341 |input  96:1 97:1 158:83.75
341 |input  97:1 158:83.5
341 |input  97:1 158:83.25
342 |input  95:1 158:85.5 |output 95:1
342 |input  94:1 95:1 158:85.25
342 |input  53:1 63:1 71:1 97:1 158:85.0
342 |input  53:1 63:1 71:1 97:1 158:84.75
342 |input  53:1 63:1 71:1 97:1 158:84.5
342 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
342 |input  97:1 158:84.0
342 |input  96:1 97:1 158:83.75
342 |input  97:1 158:83.5
343 |input  95:1 158:85.75 |output 95:1
343 |input  95:1 158:85.5
343 |input  94:1 95:1 158:85.25
343 |input  53:1 63:1 71:1 97:1 158:85.0
343 |input  53:1 63:1 71:1 97:1 158:84.75
343 |input  53:1 63:1 71:1 97:1 158:84.5
343 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
343 |input  97:1 158:84.0
343 |input  96:1 97:1 158:83.75
344 |input  95:1 158:86.0 |output 52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1
344 |input  95:1 158:85.75
344 |input  95:1 158:85.5
344 |input  94:1 95:1 158:85.25
344 |input  53:1 63:1 71:1 97:1 158:85.0
344 |input  53:1 63:1 71:1 97:1 158:84.75
344 |input  53:1 63:1 71:1 97:1 158:84.5
344 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
344 |input  97:1 158:84.0
345 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25 |output 53:1 63:1 71:1 95:1
345 |input  95:1 158:86.0
345 |input  95:1 158:85.75
345 |input  95:1 158:85.5
345 |input  94:1 95:1 158:85.25
345 |input  53:1 63:1 71:1 97:1 158:85.0
345 |input  53:1 63:1 71:1 97:1 158:84.75
345 |input  53:1 63:1 71:1 97:1 158:84.5
345 |input  52:1 53:1 62:1 63:1 70:1 71:1 96:1 97:1 158:84.25
346 |input  53:1 63:1 71:1 95:1 158:86.5 |output 53:1 63:1 71:1 95:1
346 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
346 |input  95:1 158:86.0
346 |input  95:1 158:85.75
346 |input  95:1 158:85.5
346 |input  94:1 95:1 158:85.25
346 |input  53:1 63:1 71:1 97:1 158:85.0
346 |input  53:1 63:1 71:1 97:1 158:84.75
346 |input  53:1 63:1 71:1 97:1 158:84.5
347 |input  53:1 63:1 71:1 95:1 158:86.75 |output 53:1 63:1 71:1 95:1
347 |input  53:1 63:1 71:1 95:1 158:86.5
347 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
347 |input  95:1 158:86.0
347 |input  95:1 158:85.75
347 |input  95:1 158:85.5
347 |input  94:1 95:1 158:85.25
347 |input  53:1 63:1 71:1 97:1 158:85.0
347 |input  53:1 63:1 71:1 97:1 158:84.75
348 |input  53:1 63:1 71:1 95:1 158:87.0 |output 94:1 95:1
348 |input  53:1 63:1 71:1 95:1 158:86.75
348 |input  53:1 63:1 71:1 95:1 158:86.5
348 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
348 |input  95:1 158:86.0
348 |input  95:1 158:85.75
348 |input  95:1 158:85.5
348 |input  94:1 95:1 158:85.25
348 |input  53:1 63:1 71:1 97:1 158:85.0
349 |input  94:1 95:1 158:87.25 |output 95:1
349 |input  53:1 63:1 71:1 95:1 158:87.0
349 |input  53:1 63:1 71:1 95:1 158:86.75
349 |input  53:1 63:1 71:1 95:1 158:86.5
349 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
349 |input  95:1 158:86.0
349 |input  95:1 158:85.75
349 |input  95:1 158:85.5
349 |input  94:1 95:1 158:85.25
350 |input  95:1 158:87.5 |output 94:1 95:1
350 |input  94:1 95:1 158:87.25
350 |input  53:1 63:1 71:1 95:1 158:87.0
350 |input  53:1 63:1 71:1 95:1 158:86.75
350 |input  53:1 63:1 71:1 95:1 158:86.5
350 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
350 |input  95:1 158:86.0
350 |input  95:1 158:85.75
350 |input  95:1 158:85.5
351 |input  94:1 95:1 158:87.75 |output 95:1
351 |input  95:1 158:87.5
351 |input  94:1 95:1 158:87.25
351 |input  53:1 63:1 71:1 95:1 158:87.0
351 |input  53:1 63:1 71:1 95:1 158:86.75
351 |input  53:1 63:1 71:1 95:1 158:86.5
351 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
351 |input  95:1 158:86.0
351 |input  95:1 158:85.75
352 |input  95:1 158:88.0 |output 50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1
352 |input  94:1 95:1 158:87.75
352 |input  95:1 158:87.5
352 |input  94:1 95:1 158:87.25
352 |input  53:1 63:1 71:1 95:1 158:87.0
352 |input  53:1 63:1 71:1 95:1 158:86.75
352 |input  53:1 63:1 71:1 95:1 158:86.5
352 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
352 |input  95:1 158:86.0
353 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25 |output 51:1 63:1 67:1 95:1
353 |input  95:1 158:88.0
353 |input  94:1 95:1 158:87.75
353 |input  95:1 158:87.5
353 |input  94:1 95:1 158:87.25
353 |input  53:1 63:1 71:1 95:1 158:87.0
353 |input  53:1 63:1 71:1 95:1 158:86.75
353 |input  53:1 63:1 71:1 95:1 158:86.5
353 |input  52:1 53:1 62:1 63:1 70:1 71:1 94:1 95:1 158:86.25
354 |input  51:1 63:1 67:1 95:1 158:88.5 |output 51:1 63:1 67:1 95:1
354 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
354 |input  95:1 158:88.0
354 |input  94:1 95:1 158:87.75
354 |input  95:1 158:87.5
354 |input  94:1 95:1 158:87.25
354 |input  53:1 63:1 71:1 95:1 158:87.0
354 |input  53:1 63:1 71:1 95:1 158:86.75
354 |input  53:1 63:1 71:1 95:1 158:86.5
355 |input  51:1 63:1 67:1 95:1 158:88.75 |output 51:1 63:1 67:1 95:1
355 |input  51:1 63:1 67:1 95:1 158:88.5
355 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
355 |input  95:1 158:88.0
355 |input  94:1 95:1 158:87.75
355 |input  95:1 158:87.5
355 |input  94:1 95:1 158:87.25
355 |input  53:1 63:1 71:1 95:1 158:87.0
355 |input  53:1 63:1 71:1 95:1 158:86.75
356 |input  51:1 63:1 67:1 95:1 158:89.0 |output 51:1 63:1 67:1 90:1 91:1
356 |input  51:1 63:1 67:1 95:1 158:88.75
356 |input  51:1 63:1 67:1 95:1 158:88.5
356 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
356 |input  95:1 158:88.0
356 |input  94:1 95:1 158:87.75
356 |input  95:1 158:87.5
356 |input  94:1 95:1 158:87.25
356 |input  53:1 63:1 71:1 95:1 158:87.0
357 |input  51:1 63:1 67:1 90:1 91:1 158:89.25 |output 51:1 63:1 67:1 91:1
357 |input  51:1 63:1 67:1 95:1 158:89.0
357 |input  51:1 63:1 67:1 95:1 158:88.75
357 |input  51:1 63:1 67:1 95:1 158:88.5
357 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
357 |input  95:1 158:88.0
357 |input  94:1 95:1 158:87.75
357 |input  95:1 158:87.5
357 |input  94:1 95:1 158:87.25
358 |input  51:1 63:1 67:1 91:1 158:89.5 |output 51:1 63:1 67:1 91:1
358 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
358 |input  51:1 63:1 67:1 95:1 158:89.0
358 |input  51:1 63:1 67:1 95:1 158:88.75
358 |input  51:1 63:1 67:1 95:1 158:88.5
358 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
358 |input  95:1 158:88.0
358 |input  94:1 95:1 158:87.75
358 |input  95:1 158:87.5
359 |input  51:1 63:1 67:1 91:1 158:89.75 |output 51:1 63:1 67:1 91:1
359 |input  51:1 63:1 67:1 91:1 158:89.5
359 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
359 |input  51:1 63:1 67:1 95:1 158:89.0
359 |input  51:1 63:1 67:1 95:1 158:88.75
359 |input  51:1 63:1 67:1 95:1 158:88.5
359 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
359 |input  95:1 158:88.0
359 |input  94:1 95:1 158:87.75
360 |input  51:1 63:1 67:1 91:1 158:90.0 |output 51:1 63:1 67:1 90:1 91:1
360 |input  51:1 63:1 67:1 91:1 158:89.75
360 |input  51:1 63:1 67:1 91:1 158:89.5
360 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
360 |input  51:1 63:1 67:1 95:1 158:89.0
360 |input  51:1 63:1 67:1 95:1 158:88.75
360 |input  51:1 63:1 67:1 95:1 158:88.5
360 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
360 |input  95:1 158:88.0
361 |input  51:1 63:1 67:1 90:1 91:1 158:90.25 |output 51:1 63:1 67:1 91:1
361 |input  51:1 63:1 67:1 91:1 158:90.0
361 |input  51:1 63:1 67:1 91:1 158:89.75
361 |input  51:1 63:1 67:1 91:1 158:89.5
361 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
361 |input  51:1 63:1 67:1 95:1 158:89.0
361 |input  51:1 63:1 67:1 95:1 158:88.75
361 |input  51:1 63:1 67:1 95:1 158:88.5
361 |input  50:1 51:1 62:1 63:1 66:1 67:1 94:1 95:1 158:88.25
362 |input  51:1 63:1 67:1 91:1 158:90.5 |output 51:1 63:1 67:1 91:1
362 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
362 |input  51:1 63:1 67:1 91:1 158:90.0
362 |input  51:1 63:1 67:1 91:1 158:89.75
362 |input  51:1 63:1 67:1 91:1 158:89.5
362 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
362 |input  51:1 63:1 67:1 95:1 158:89.0
362 |input  51:1 63:1 67:1 95:1 158:88.75
362 |input  51:1 63:1 67:1 95:1 158:88.5
363 |input  51:1 63:1 67:1 91:1 158:90.75 |output 51:1 63:1 67:1 91:1
363 |input  51:1 63:1 67:1 91:1 158:90.5
363 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
363 |input  51:1 63:1 67:1 91:1 158:90.0
363 |input  51:1 63:1 67:1 91:1 158:89.75
363 |input  51:1 63:1 67:1 91:1 158:89.5
363 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
363 |input  51:1 63:1 67:1 95:1 158:89.0
363 |input  51:1 63:1 67:1 95:1 158:88.75
364 |input  51:1 63:1 67:1 91:1 158:91.0 |output 51:1 63:1 67:1 94:1 95:1
364 |input  51:1 63:1 67:1 91:1 158:90.75
364 |input  51:1 63:1 67:1 91:1 158:90.5
364 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
364 |input  51:1 63:1 67:1 91:1 158:90.0
364 |input  51:1 63:1 67:1 91:1 158:89.75
364 |input  51:1 63:1 67:1 91:1 158:89.5
364 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
364 |input  51:1 63:1 67:1 95:1 158:89.0
365 |input  51:1 63:1 67:1 94:1 95:1 158:91.25 |output 51:1 63:1 67:1 95:1
365 |input  51:1 63:1 67:1 91:1 158:91.0
365 |input  51:1 63:1 67:1 91:1 158:90.75
365 |input  51:1 63:1 67:1 91:1 158:90.5
365 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
365 |input  51:1 63:1 67:1 91:1 158:90.0
365 |input  51:1 63:1 67:1 91:1 158:89.75
365 |input  51:1 63:1 67:1 91:1 158:89.5
365 |input  51:1 63:1 67:1 90:1 91:1 158:89.25
366 |input  51:1 63:1 67:1 95:1 158:91.5 |output 51:1 63:1 67:1 95:1
366 |input  51:1 63:1 67:1 94:1 95:1 158:91.25
366 |input  51:1 63:1 67:1 91:1 158:91.0
366 |input  51:1 63:1 67:1 91:1 158:90.75
366 |input  51:1 63:1 67:1 91:1 158:90.5
366 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
366 |input  51:1 63:1 67:1 91:1 158:90.0
366 |input  51:1 63:1 67:1 91:1 158:89.75
366 |input  51:1 63:1 67:1 91:1 158:89.5
367 |input  51:1 63:1 67:1 95:1 158:91.75 |output 51:1 63:1 67:1 95:1
367 |input  51:1 63:1 67:1 95:1 158:91.5
367 |input  51:1 63:1 67:1 94:1 95:1 158:91.25
367 |input  51:1 63:1 67:1 91:1 158:91.0
367 |input  51:1 63:1 67:1 91:1 158:90.75
367 |input  51:1 63:1 67:1 91:1 158:90.5
367 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
367 |input  51:1 63:1 67:1 91:1 158:90.0
367 |input  51:1 63:1 67:1 91:1 158:89.75
368 |input  51:1 63:1 67:1 95:1 158:92.0 |output 52:1 53:1 60:1 61:1 66:1 67:1 90:1 91:1
368 |input  51:1 63:1 67:1 95:1 158:91.75
368 |input  51:1 63:1 67:1 95:1 158:91.5
368 |input  51:1 63:1 67:1 94:1 95:1 158:91.25
368 |input  51:1 63:1 67:1 91:1 158:91.0
368 |input  51:1 63:1 67:1 91:1 158:90.75
368 |input  51:1 63:1 67:1 91:1 158:90.5
368 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
368 |input  51:1 63:1 67:1 91:1 158:90.0
369 |input  52:1 53:1 60:1 61:1 66:1 67:1 90:1 91:1 158:92.25 |output 53:1 61:1 67:1 91:1
369 |input  51:1 63:1 67:1 95:1 158:92.0
369 |input  51:1 63:1 67:1 95:1 158:91.75
369 |input  51:1 63:1 67:1 95:1 158:91.5
369 |input  51:1 63:1 67:1 94:1 95:1 158:91.25
369 |input  51:1 63:1 67:1 91:1 158:91.0
369 |input  51:1 63:1 67:1 91:1 158:90.75
369 |input  51:1 63:1 67:1 91:1 158:90.5
369 |input  51:1 63:1 67:1 90:1 91:1 158:90.25
370 |input  53:1 61:1 67:1 91:1 158:92.5 |output 53:1 61:1 67:1 91:1
370 |input  52:1 53:1 60:1 61:1 66:1 67:1 90:1 91:1 158:92.25
370 |input  51:1 63:1 67:1 95:1 158:92.0
370 |input  51:1 63:1 67:1 95:1 158:91.75
370 |input  51:1 63:1 67:1 95:1 158:91.5
370 |input  51:1 63:1 67:1 94:1 95:1 158:91.25
370 |input  51:1 63:1 67:1 91:1 158:91.0
370 |input  51:1 63:1 67:1 91:1 158:90.75
370 |input  51:1 63:1 67:1 91:1 158:90.5
371 |input  53:1 61:1 67:1 91:1 158:92.75 |output 53:1 61:1 67:1 91:1
371 |input  53:1 61:1 67:1 91:1 158:92.5
371 |input  52:1 53:1 60:1 61:1 66:1 67:1 90:1 91:1 158:92.25
371 |input  51:1 63:1 67:1 95:1 158:92.0
371 |input  51:1 63:1 67:1 95:1 158:91.75
